Data and time, Laser status, Laser current power (W), Laser current, Laser set power (W), LBO status, LBO current temp (C), LBO current, LBO set temp (C), VANADATE status, VANADATE current temp (C), VANADATE current, VANADATE set temp (C), ETALON status, ETALON current temp (C), ETALON current, ETALON set temp (C), DIODE1 status, DIODE1 current temp (C), DIODE1 temp current, DIODE1 set temp (C), DIODE1 current (A), DIODE2 status, DIODE2 current temp (C), DIODE2 temp current, DIODE2 set temp (C), DIODE2 current (A), Baseplate Temp (C), Heatsink Temp 1 (C), Heatsink Temp 2 (C)
2018-05-23T13:39:41.226506, SEEKING, 0.174, 4.89, 13.0000, LOCKED, 147.06, 6248.78, 147.08, OPEN, 20.07, 0.00, 30.00, LOCKED, 53.01, 1422.22, 53.00, LOCKED, 23.15, -592.13, 22.98, 0.00, LOCKED, 22.25, -616.03, 22.18, 0.00, 19.38, 25.13, 26.55
2018-05-23T13:40:50.046111, SEEKING, 0.174, 4.93, 13.0000, LOCKED, 147.07, 6240.67, 147.08, OPEN, 20.07, 0.00, 30.00, LOCKED, 53.04, 1420.40, 53.00, LOCKED, 23.00, -581.98, 22.98, 0.00, LOCKED, 22.24, -607.44, 22.18, 0.00, 19.37, 25.15, 26.51
2018-05-23T13:41:58.870247, SEEKING, 0.174, 4.93, 13.0000, LOCKED, 147.07, 6199.13, 147.08, OPEN, 20.08, 0.00, 30.00, LOCKED, 52.99, 1420.99, 53.00, LOCKED, 22.99, -597.42, 22.98, 0.00, LOCKED, 22.18, -613.65, 22.18, 0.00, 19.38, 25.08, 26.57
2018-05-23T13:43:08.598517, SEEKING, 0.174, 4.88, 13.0000, LOCKED, 147.07, 6198.36, 147.08, OPEN, 20.10, 0.00, 30.00, LOCKED, 53.01, 1422.53, 53.00, LOCKED, 23.00, -581.52, 22.98, 0.00, LOCKED, 22.15, -627.75, 22.18, 0.00, 19.37, 25.13, 26.45
2018-05-23T13:44:17.420982, SEEKING, 0.174, 4.90, 13.0000, LOCKED, 147.04, 6263.55, 147.08, OPEN, 20.08, 0.00, 30.00, LOCKED, 53.05, 1421.80, 53.00, LOCKED, 22.96, -594.77, 22.98, 0.00, LOCKED, 22.14, -612.95, 22.18, 0.00, 19.39, 25.19, 26.59
2018-05-23T13:45:26.243831, SEEKING, 0.174, 4.92, 13.0000, LOCKED, 147.13, 6240.87, 147.08, OPEN, 20.09, 0.00, 30.00, LOCKED, 53.05, 1419.96, 53.00, LOCKED, 23.00, -589.73, 22.98, 0.00, LOCKED, 22.04, -617.02, 22.18, 0.00, 19.40, 25.05, 26.56
2018-05-23T13:46:35.070795, SEEKING, 0.174, 4.89, 13.0000, LOCKED, 147.07, 6228.59, 147.08, OPEN, 20.08, 0.00, 30.00, LOCKED, 53.05, 1420.28, 53.00, LOCKED, 22.97, -588.45, 22.98, 0.00, LOCKED, 22.05, -619.75, 22.18, 0.00, 19.40, 25.06, 26.37
2018-05-23T13:47:43.869807, SEEKING, 0.174, 4.92, 13.0000, LOCKED, 147.16, 6252.23, 147.08, OPEN, 20.07, 0.00, 30.00, LOCKED, 53.03, 1421.82, 53.00, LOCKED, 22.96, -582.70, 22.98, 0.00, LOCKED, 22.24, -622.24, 22.18, 0.00, 19.40, 25.08, 26.54
2018-05-23T13:48:52.693266, SEEKING, 0.174, 4.91, 13.0000, LOCKED, 147.05, 6239.24, 147.08, OPEN, 20.10, 0.00, 30.00, LOCKED, 53.01, 1421.30, 53.00, LOCKED, 23.02, -581.86, 22.98, 0.00, LOCKED, 22.20, -619.91, 22.18, 0.00, 19.38, 25.09, 26.61
2018-05-23T13:50:01.516516, SEEKING, 0.174, 4.89, 13.0000, LOCKED, 147.10, 6184.55, 147.08, OPEN, 20.09, 0.00, 30.00, LOCKED, 52.99, 1422.80, 53.00, LOCKED, 22.98, -590.28, 22.98, 0.00, LOCKED, 22.18, -620.27, 22.18, 0.00, 19.41, 25.09, 26.62
2018-05-23T13:51:11.242627, SEEKING, 0.174, 4.88, 13.0000, LOCKED, 147.04, 6209.22, 147.08, OPEN, 20.10, 0.00, 30.00, LOCKED, 52.99, 1421.73, 53.00, LOCKED, 23.03, -580.25, 22.98, 0.00, LOCKED, 22.38, -621.85, 22.18, 0.00, 19.39, 25.06, 26.59
2018-05-23T13:52:20.066068, SEEKING, 0.174, 4.96, 13.0000, LOCKED, 147.13, 6228.42, 147.08, OPEN, 20.07, 0.00, 30.00, LOCKED, 53.06, 1419.88, 53.00, LOCKED, 22.80, -588.17, 22.98, 0.00, LOCKED, 22.21, -619.71, 22.18, 0.00, 19.40, 25.10, 26.52
2018-05-23T13:53:28.869377, SEEKING, 0.174, 4.91, 13.0000, LOCKED, 147.05, 6240.08, 147.08, OPEN, 20.10, 0.00, 30.00, LOCKED, 53.01, 1420.96, 53.00, LOCKED, 22.94, -586.52, 22.98, 0.00, LOCKED, 22.23, -609.65, 22.18, 0.00, 19.41, 25.13, 26.53
2018-05-23T13:54:37.692823, SEEKING, 0.174, 4.93, 13.0000, LOCKED, 147.05, 6252.98, 147.08, OPEN, 20.07, 0.00, 30.00, LOCKED, 53.01, 1422.09, 53.00, LOCKED, 22.91, -583.04, 22.98, 0.00, LOCKED, 22.12, -628.54, 22.18, 0.00, 19.38, 25.05, 26.56
2018-05-23T13:55:46.516641, SEEKING, 0.174, 4.90, 13.0000, LOCKED, 147.06, 6249.80, 147.08, OPEN, 20.09, 0.00, 30.00, LOCKED, 53.01, 1419.75, 53.00, LOCKED, 23.08, -593.01, 22.98, 0.00, LOCKED, 22.14, -619.82, 22.18, 0.00, 19.39, 24.85, 26.56
2018-05-23T13:56:55.340083, SEEKING, 0.174, 4.94, 13.0000, LOCKED, 147.05, 6256.79, 147.08, OPEN, 20.08, 0.00, 30.00, LOCKED, 53.00, 1421.70, 53.00, LOCKED, 23.06, -579.86, 22.98, 0.00, LOCKED, 22.23, -618.10, 22.18, 0.00, 19.40, 25.01, 26.53
2018-05-23T13:58:05.055876, SEEKING, 0.174, 4.89, 13.0000, LOCKED, 147.05, 6254.86, 147.08, OPEN, 20.07, 0.00, 30.00, LOCKED, 53.01, 1421.02, 53.00, LOCKED, 22.97, -584.07, 22.98, 0.00, LOCKED, 22.14, -620.57, 22.18, 0.00, 19.39, 25.01, 26.57
2018-05-23T13:59:13.866547, SEEKING, 0.174, 4.90, 13.0000, LOCKED, 147.08, 6234.50, 147.08, OPEN, 20.10, 0.00, 30.00, LOCKED, 53.02, 1419.42, 53.00, LOCKED, 22.99, -579.36, 22.98, 0.00, LOCKED, 22.21, -628.21, 22.18, 0.00, 19.37, 25.06, 26.62
2018-05-23T14:00:22.689511, SEEKING, 0.174, 4.88, 13.0000, LOCKED, 147.09, 6224.84, 147.08, OPEN, 20.10, 0.00, 30.00, LOCKED, 53.02, 1420.79, 53.00, LOCKED, 22.95, -586.75, 22.98, 0.00, LOCKED, 22.07, -613.21, 22.18, 0.00, 19.38, 25.08, 26.53
2018-05-23T14:01:31.513814, SEEKING, 0.174, 4.92, 13.0000, LOCKED, 147.06, 6245.99, 147.08, OPEN, 20.09, 0.00, 30.00, LOCKED, 53.00, 1423.20, 53.00, LOCKED, 22.89, -607.71, 22.98, 0.00, LOCKED, 22.20, -619.22, 22.18, 0.00, 19.38, 25.07, 26.52
2018-05-23T14:02:40.334383, SEEKING, 0.174, 4.93, 13.0000, LOCKED, 147.06, 6248.47, 147.08, OPEN, 20.10, 0.00, 30.00, LOCKED, 53.00, 1421.82, 53.00, LOCKED, 23.15, -577.64, 22.98, 0.00, LOCKED, 22.16, -621.33, 22.18, 0.00, 19.40, 24.93, 26.53
2018-05-23T14:03:49.158728, SEEKING, 0.174, 4.90, 13.0000, LOCKED, 147.06, 6248.88, 147.08, OPEN, 20.08, 0.00, 30.00, LOCKED, 52.99, 1421.58, 53.00, LOCKED, 23.00, -582.82, 22.98, 0.00, LOCKED, 22.18, -621.26, 22.18, 0.00, 19.39, 25.06, 26.49
2018-05-23T14:04:57.979847, SEEKING, 0.174, 4.91, 13.0000, LOCKED, 147.17, 6198.69, 147.08, OPEN, 20.09, 0.00, 30.00, LOCKED, 53.00, 1419.93, 53.00, LOCKED, 23.15, -582.30, 22.98, 0.00, LOCKED, 22.25, -613.51, 22.18, 0.00, 19.38, 25.00, 26.48
2018-05-23T14:06:07.699471, SEEKING, 0.174, 4.91, 13.0000, LOCKED, 146.99, 6273.84, 147.08, OPEN, 20.07, 0.00, 30.00, LOCKED, 53.01, 1420.66, 53.00, LOCKED, 23.13, -580.13, 22.98, 0.00, LOCKED, 22.21, -617.22, 22.18, 0.00, 19.39, 24.92, 26.48
2018-05-23T14:07:16.500774, SEEKING, 0.174, 4.93, 13.0000, LOCKED, 147.09, 6281.20, 147.08, OPEN, 20.10, 0.00, 30.00, LOCKED, 53.04, 1420.38, 53.00, LOCKED, 23.04, -590.75, 22.98, 0.00, LOCKED, 22.09, -601.73, 22.18, 0.00, 19.41, 25.02, 26.49
2018-05-23T14:08:25.295483, SEEKING, 0.174, 4.93, 13.0000, LOCKED, 147.09, 6266.90, 147.08, OPEN, 20.10, 0.00, 30.00, LOCKED, 53.00, 1420.06, 53.00, LOCKED, 23.00, -580.01, 22.98, 0.00, LOCKED, 22.18, -613.20, 22.18, 0.00, 19.38, 25.06, 26.52
2018-05-23T14:09:34.120918, SEEKING, 0.174, 4.89, 13.0000, LOCKED, 147.07, 6244.55, 147.08, OPEN, 20.08, 0.00, 30.00, LOCKED, 53.02, 1422.03, 53.00, LOCKED, 23.00, -585.55, 22.98, 0.00, LOCKED, 22.18, -609.35, 22.18, 0.00, 19.38, 24.92, 26.55
2018-05-23T14:10:42.891420, SEEKING, 0.174, 4.90, 13.0000, LOCKED, 147.07, 6280.41, 147.08, OPEN, 20.06, 0.00, 30.00, LOCKED, 53.01, 1421.72, 53.00, LOCKED, 23.05, -582.60, 22.98, 0.00, LOCKED, 22.23, -610.39, 22.18, 0.00, 19.39, 25.07, 26.51
2018-05-23T14:11:51.714683, SEEKING, 0.174, 4.90, 13.0000, LOCKED, 147.17, 6239.45, 147.08, OPEN, 20.09, 0.00, 30.00, LOCKED, 53.01, 1422.23, 53.00, LOCKED, 22.97, -584.57, 22.98, 0.00, LOCKED, 22.21, -621.92, 22.18, 0.00, 19.37, 25.06, 26.52
2018-05-23T14:13:00.493769, SEEKING, 0.174, 4.87, 13.0000, LOCKED, 147.07, 6206.83, 147.08, OPEN, 20.07, 0.00, 30.00, LOCKED, 53.01, 1421.83, 53.00, LOCKED, 23.01, -587.32, 22.98, 0.00, LOCKED, 22.26, -615.36, 22.18, 0.00, 19.38, 24.94, 26.52
2018-05-23T14:14:10.217867, SEEKING, 0.174, 4.93, 13.0000, LOCKED, 147.07, 6239.75, 147.08, OPEN, 20.04, 0.00, 30.00, LOCKED, 53.02, 1418.88, 53.00, LOCKED, 22.84, -579.89, 22.98, 0.00, LOCKED, 22.16, -619.88, 22.18, 0.00, 19.38, 25.04, 26.60
2018-05-23T14:15:19.042969, SEEKING, 0.174, 4.93, 13.0000, LOCKED, 147.09, 6190.98, 147.08, OPEN, 20.09, 0.00, 30.00, LOCKED, 53.01, 1421.70, 53.00, LOCKED, 22.88, -584.05, 22.98, 0.00, LOCKED, 22.32, -614.12, 22.18, 0.00, 19.38, 25.10, 26.53
2018-05-23T14:16:27.867592, SEEKING, 0.174, 4.92, 13.0000, LOCKED, 147.03, 6295.65, 147.08, OPEN, 20.08, 0.00, 30.00, LOCKED, 53.00, 1422.42, 53.00, LOCKED, 22.99, -576.01, 22.98, 0.00, LOCKED, 22.17, -621.39, 22.18, 0.00, 19.40, 24.87, 26.51
2018-05-23T14:17:36.690464, SEEKING, 0.174, 4.93, 13.0000, LOCKED, 147.09, 6254.50, 147.08, OPEN, 20.07, 0.00, 30.00, LOCKED, 52.99, 1421.26, 53.00, LOCKED, 22.94, -587.41, 22.98, 0.00, LOCKED, 22.21, -617.88, 22.18, 0.00, 19.37, 25.26, 26.52
2018-05-23T14:18:45.513789, SEEKING, 0.174, 4.88, 13.0000, LOCKED, 147.09, 6224.09, 147.08, OPEN, 20.08, 0.00, 30.00, LOCKED, 53.01, 1420.75, 53.00, LOCKED, 22.97, -595.72, 22.98, 0.00, LOCKED, 22.30, -625.27, 22.18, 0.00, 19.37, 25.08, 26.53
2018-05-23T14:19:54.337443, SEEKING, 0.174, 4.90, 13.0000, LOCKED, 147.03, 6269.63, 147.08, OPEN, 20.10, 0.00, 30.00, LOCKED, 53.00, 1422.12, 53.00, LOCKED, 23.03, -578.94, 22.98, 0.00, LOCKED, 22.15, -622.62, 22.18, 0.00, 19.38, 25.04, 26.47
2018-05-23T14:21:03.470407, SEEKING, 0.174, 4.94, 13.0000, LOCKED, 147.14, 6180.99, 147.08, OPEN, 20.08, 0.00, 30.00, LOCKED, 53.01, 1422.20, 53.00, LOCKED, 22.97, -588.23, 22.98, 0.00, LOCKED, 22.34, -624.77, 22.18, 0.00, 19.40, 24.97, 26.36
2018-05-23T14:22:12.291162, SEEKING, 0.174, 4.93, 13.0000, LOCKED, 147.08, 6233.55, 147.08, OPEN, 20.07, 0.00, 30.00, LOCKED, 52.99, 1420.91, 53.00, LOCKED, 23.04, -594.88, 22.98, 0.00, LOCKED, 22.15, -615.45, 22.18, 0.00, 19.39, 24.98, 26.49
2018-05-23T14:23:21.112301, SEEKING, 0.174, 4.94, 13.0000, LOCKED, 147.06, 6238.46, 147.08, OPEN, 20.09, 0.00, 30.00, LOCKED, 52.97, 1421.79, 53.00, LOCKED, 23.01, -575.57, 22.98, 0.00, LOCKED, 22.19, -617.31, 22.18, 0.00, 19.39, 24.88, 26.45
2018-05-23T14:24:29.928996, SEEKING, 0.174, 4.92, 13.0000, LOCKED, 147.12, 6200.55, 147.08, OPEN, 20.07, 0.00, 30.00, LOCKED, 52.99, 1420.84, 53.00, LOCKED, 22.95, -597.15, 22.98, 0.00, LOCKED, 22.18, -614.64, 22.18, 0.00, 19.40, 25.12, 26.46
2018-05-23T14:25:38.744050, SEEKING, 0.174, 4.92, 13.0000, LOCKED, 147.06, 6249.48, 147.08, OPEN, 20.09, 0.00, 30.00, LOCKED, 52.99, 1422.34, 53.00, LOCKED, 23.07, -579.14, 22.98, 0.00, LOCKED, 22.27, -624.79, 22.18, 0.00, 19.38, 25.12, 26.63
2018-05-23T14:26:47.527713, SEEKING, 0.174, 4.91, 13.0000, LOCKED, 147.06, 6250.93, 147.08, OPEN, 20.09, 0.00, 30.00, LOCKED, 53.00, 1421.45, 53.00, LOCKED, 23.09, -586.25, 22.98, 0.00, LOCKED, 22.00, -616.31, 22.18, 0.00, 19.36, 25.17, 26.57
2018-05-23T14:27:56.334173, SEEKING, 0.174, 4.93, 13.0000, LOCKED, 147.04, 6263.17, 147.08, OPEN, 20.09, 0.00, 30.00, LOCKED, 53.04, 1421.98, 53.00, LOCKED, 23.07, -602.37, 22.98, 0.00, LOCKED, 22.18, -605.60, 22.18, 0.00, 19.37, 25.11, 26.52
2018-05-23T14:29:06.063896, SEEKING, 0.174, 4.94, 13.0000, LOCKED, 147.14, 6182.66, 147.08, OPEN, 20.06, 0.00, 30.00, LOCKED, 53.01, 1422.33, 53.00, LOCKED, 22.83, -577.24, 22.98, 0.00, LOCKED, 22.19, -610.59, 22.18, 0.00, 19.39, 25.07, 26.47
2018-05-23T14:30:14.853562, SEEKING, 0.174, 4.92, 13.0000, LOCKED, 147.05, 6251.18, 147.08, OPEN, 20.07, 0.00, 30.00, LOCKED, 53.00, 1423.65, 53.00, LOCKED, 23.01, -583.47, 22.98, 0.00, LOCKED, 22.23, -612.39, 22.18, 0.00, 19.39, 25.07, 26.51
2018-05-23T14:31:23.621688, SEEKING, 0.174, 4.92, 13.0000, LOCKED, 147.14, 6181.14, 147.08, OPEN, 20.06, 0.00, 30.00, LOCKED, 53.02, 1420.30, 53.00, LOCKED, 23.02, -585.47, 22.98, 0.00, LOCKED, 22.20, -617.00, 22.18, 0.00, 19.40, 24.94, 26.56
2018-05-23T14:32:32.418043, SEEKING, 0.174, 4.92, 13.0000, LOCKED, 147.07, 6237.82, 147.08, OPEN, 20.09, 0.00, 30.00, LOCKED, 53.03, 1420.63, 53.00, LOCKED, 22.97, -586.58, 22.98, 0.00, LOCKED, 22.22, -616.37, 22.18, 0.00, 19.38, 24.98, 26.52
2018-05-23T14:33:41.214976, SEEKING, 0.174, 4.90, 13.0000, LOCKED, 147.15, 6177.08, 147.08, OPEN, 20.10, 0.00, 30.00, LOCKED, 53.00, 1421.14, 53.00, LOCKED, 23.06, -591.13, 22.98, 0.00, LOCKED, 22.14, -614.73, 22.18, 0.00, 19.37, 25.13, 26.56
2018-05-23T14:34:50.036015, SEEKING, 0.174, 4.93, 13.0000, LOCKED, 147.15, 6173.20, 147.08, OPEN, 20.08, 0.00, 30.00, LOCKED, 52.99, 1420.97, 53.00, LOCKED, 22.99, -589.20, 22.98, 0.00, LOCKED, 22.19, -614.26, 22.18, 0.00, 19.37, 24.93, 26.50
2018-05-23T14:35:58.836706, SEEKING, 0.174, 4.90, 13.0000, LOCKED, 147.10, 6216.07, 147.08, OPEN, 20.07, 0.00, 30.00, LOCKED, 53.01, 1420.72, 53.00, LOCKED, 23.01, -583.11, 22.98, 0.00, LOCKED, 21.99, -616.71, 22.18, 0.00, 19.37, 25.04, 26.52
2018-05-23T14:37:08.556492, SEEKING, 0.174, 4.93, 13.0000, LOCKED, 147.11, 6203.94, 147.08, OPEN, 20.06, 0.00, 30.00, LOCKED, 53.01, 1423.18, 53.00, LOCKED, 22.86, -578.35, 22.98, 0.00, LOCKED, 21.98, -616.40, 22.18, 0.00, 19.40, 25.08, 26.51
